job_title,job_description,location,city,state,zip_code,apply_url,company_name,companydescription,uniq_id,crawl_timestamp,job_board,job_id,department,requirements,benefits,telecommuting,has_company_logo,has_questions,function,fraudulent,job_type,Full Time,I.T
5957,4166,2826,0,0,0,0,0,0,0,0,0,6690,559,5852,443,0,1,1,13,1,0,0,0
8502,505,2094,0,0,0,0,0,0,0,0,0,11628,1073,4767,348,0,1,0,31,1,0,0,0
3364,8737,1040,0,0,0,0,0,0,0,0,0,5444,1054,8453,4080,0,1,0,23,1,0,0,0
450,1707,2579,0,0,0,0,0,0,0,0,0,17510,1054,7962,4080,0,0,0,1,1,0,0,0
6595,7918,1161,0,0,0,0,0,0,0,0,0,17513,1054,9893,4080,0,0,0,18,1,0,0,0
72,553,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,1,0,0,0
10424,11995,2286,0,0,0,0,0,0,0,0,0,17567,1300,9893,1944,0,0,0,18,1,0,0,0
466,10304,1249,0,0,0,0,0,0,0,0,0,5804,76,8141,5067,1,0,1,1,1,0,0,0
6693,1470,2370,0,0,0,0,0,0,0,0,0,17544,1054,9893,4080,0,0,0,18,1,0,0,0
5512,12502,2091,0,0,0,0,0,0,0,0,0,9749,1054,11555,677,0,0,0,18,1,0,0,0
2138,5767,105,0,0,0,0,0,0,0,0,0,3326,1054,8514,4080,1,0,0,18,1,0,0,0
8501,505,2094,0,0,0,0,0,0,0,0,0,12433,1073,4767,348,0,1,0,31,1,0,0,0
9387,2859,1940,0,0,0,0,0,0,0,0,0,1217,1054,4617,4080,0,1,0,18,1,0,0,0
68,11133,431,0,0,0,0,0,0,0,0,0,6057,243,10144,4583,0,0,0,1,1,0,0,0
5512,12502,2091,0,0,0,0,0,0,0,0,0,9749,1054,11555,677,0,0,0,18,1,0,0,0
2858,3647,1580,0,0,0,0,0,0,0,0,0,9834,434,4745,3326,0,1,1,12,1,0,0,0
1343,3496,2850,0,0,0,0,0,0,0,0,0,17719,1054,4234,2531,0,0,0,7,1,0,0,0
5752,13323,2978,0,0,0,0,0,0,0,0,0,6549,1054,9893,4080,0,0,0,18,1,0,0,0
1344,2893,2469,0,0,0,0,0,0,0,0,0,4070,80,11842,931,0,0,0,1,1,0,0,0
2427,8231,1746,0,0,0,0,0,0,0,0,0,17650,1054,10143,6052,0,0,0,0,1,0,0,0
6627,3110,2875,0,0,0,0,0,0,0,0,0,10219,1054,6613,5183,0,1,0,12,1,0,0,0
7105,13026,2535,0,0,0,0,0,0,0,0,0,17601,1054,11941,1270,0,0,0,0,1,0,0,0
5903,4430,2982,0,0,0,0,0,0,0,0,0,8597,1054,9893,4080,0,0,0,18,1,0,0,0
1363,11937,2428,0,0,0,0,0,0,0,0,0,17603,1054,2595,4080,0,1,0,18,1,0,0,0
2854,1472,2469,0,0,0,0,0,0,0,0,0,17519,1054,9893,4080,0,0,0,18,1,0,0,0
7106,5701,2535,0,0,0,0,0,0,0,0,0,17830,1054,4665,5035,0,0,0,0,1,0,0,0
7102,3375,2001,0,0,0,0,0,0,0,0,0,17754,1054,423,1004,0,0,0,1,1,0,0,0
11213,8902,2535,0,0,0,0,0,0,0,0,0,5418,1054,9893,4080,0,0,0,18,1,0,0,0
4457,13319,1988,0,0,0,0,0,0,0,0,0,17592,243,2372,545,0,0,0,18,1,0,0,0
2121,597,1670,0,0,0,0,0,0,0,0,0,17686,1054,2584,1099,0,0,1,18,1,0,0,0
1776,8396,2535,0,0,0,0,0,0,0,0,0,10230,717,8622,3325,0,1,0,20,1,0,0,0
4457,13319,2090,0,0,0,0,0,0,0,0,0,17784,243,2372,545,0,0,0,18,1,0,0,0
355,13388,2575,0,0,0,0,0,0,0,0,0,3608,1054,3655,4877,0,1,0,5,1,0,0,0
9152,9108,1579,0,0,0,0,0,0,0,0,0,6773,434,6858,4080,0,1,1,12,1,0,0,0
2192,13095,2268,0,0,0,0,0,0,0,0,0,17670,1054,4444,4080,1,0,0,1,1,0,0,0
2432,832,2004,0,0,0,0,0,0,0,0,0,17767,1054,9893,4080,0,0,0,18,1,0,0,0
2250,9640,1249,0,0,0,0,0,0,0,0,0,17645,1054,2654,3177,0,0,1,23,1,0,0,0
2254,2310,1478,0,0,0,0,0,0,0,0,0,17725,1054,3168,1404,0,0,0,7,1,0,0,0
7105,7832,1815,0,0,0,0,0,0,0,0,0,17766,67,7458,4080,0,1,0,13,1,0,0,0
2371,7522,2526,0,0,0,0,0,0,0,0,0,17423,1054,9893,4080,0,0,0,1,1,0,0,0
9175,9112,1573,0,0,0,0,0,0,0,0,0,11770,434,3172,5387,0,1,1,12,1,0,0,0
355,13287,2560,0,0,0,0,0,0,0,0,0,3615,1054,3656,4875,0,1,0,31,1,0,0,0
9893,567,2330,0,0,0,0,0,0,0,0,0,2969,1054,2438,4080,0,0,0,18,1,0,0,0
1343,3496,2850,0,0,0,0,0,0,0,0,0,17719,1054,4234,2531,0,0,0,7,1,0,0,0
2256,3270,2823,0,0,0,0,0,0,0,0,0,5432,320,4215,3013,0,0,0,18,1,0,0,0
11142,11165,2525,0,0,0,0,0,0,0,0,0,1662,1291,5654,932,0,0,0,1,1,0,0,0
2121,597,1670,0,0,0,0,0,0,0,0,0,17686,1054,2584,1099,0,0,1,18,1,0,0,0
10535,8399,1412,0,0,0,0,0,0,0,0,0,628,850,4834,1636,0,1,1,23,1,0,0,0
219,6280,2535,0,0,0,0,0,0,0,0,0,17781,1054,3772,781,0,0,0,1,1,0,0,0
9450,9243,1314,0,0,0,0,0,0,0,0,0,8309,435,2925,5384,0,1,1,12,1,0,0,0
2808,3634,1564,0,0,0,0,0,0,0,0,0,11515,435,10564,5398,0,1,1,12,1,0,0,0
7105,13025,1799,0,0,0,0,0,0,0,0,0,17541,56,11882,5035,0,0,0,14,1,0,0,0
450,8003,2535,0,0,0,0,0,0,0,0,0,4004,1054,6323,2583,0,0,0,1,1,0,0,0
4457,13319,2372,0,0,0,0,0,0,0,0,0,5522,243,2372,545,0,0,0,18,1,0,0,0
450,6561,2156,0,0,0,0,0,0,0,0,0,5562,80,9300,344,0,1,0,1,1,0,0,0
6754,5908,1436,0,0,0,0,0,0,0,0,0,8482,849,6834,4080,0,1,1,20,1,0,0,0
2258,2454,2850,0,0,0,0,0,0,0,0,0,8838,190,2779,929,0,1,1,7,1,0,0,0
1344,2893,2469,0,0,0,0,0,0,0,0,0,4070,80,11842,931,0,0,0,1,1,0,0,0
9176,9113,1573,0,0,0,0,0,0,0,0,0,10482,435,8449,1170,0,1,1,12,1,0,0,0
6441,1699,1709,0,0,0,0,0,0,0,0,0,5691,1054,1558,3825,0,0,0,22,1,0,0,0
4457,13319,2937,0,0,0,0,0,0,0,0,0,17522,243,2372,545,0,0,0,18,1,0,0,0
4456,12038,2276,0,0,0,0,0,0,0,0,0,3182,1054,7826,4517,0,0,0,18,1,0,0,0
11045,13676,38,0,0,0,0,0,0,0,0,0,17329,1054,5824,5950,0,0,0,18,1,0,0,0
2906,3107,2875,0,0,0,0,0,0,0,0,0,4346,1152,3184,5252,0,0,0,12,1,0,0,0
48,7970,2985,0,0,0,0,0,0,0,0,0,8722,1054,9893,4080,0,0,0,18,1,0,0,0
11162,1481,1972,0,0,0,0,0,0,0,0,0,7473,1054,9893,4080,0,0,0,18,1,0,0,0
1776,8396,2535,0,0,0,0,0,0,0,0,0,10230,717,8622,3325,0,1,0,20,1,0,0,0
72,553,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,1,0,0,0
4456,12038,1342,0,0,0,0,0,0,0,0,0,17590,1054,7826,4517,0,0,0,18,1,0,0,0
9152,9108,1579,0,0,0,0,0,0,0,0,0,6773,434,6858,4080,0,1,1,12,1,0,0,0
4902,14552,2895,0,0,0,0,0,0,0,0,0,6363,1054,6678,4080,0,0,1,18,1,0,0,0
8126,10476,1032,0,0,0,0,0,0,0,0,0,9103,1054,4404,4080,0,1,0,18,1,0,0,0
3621,14270,1032,0,0,0,0,0,0,0,0,0,3320,1054,2647,4080,0,0,0,18,1,0,0,0
9058,8677,911,0,0,0,0,0,0,0,0,0,9845,651,7336,5389,0,1,1,12,1,0,0,1
7572,8001,2875,0,0,0,0,0,0,0,0,0,4695,1054,6142,4080,0,0,0,26,1,0,0,0
5903,4430,2982,0,0,0,0,0,0,0,0,0,8597,1054,9893,4080,0,0,0,18,1,0,0,0
2250,9640,1249,0,0,0,0,0,0,0,0,0,17645,1054,2654,3177,0,0,1,23,1,0,0,0
4456,12038,2276,0,0,0,0,0,0,0,0,0,3182,1054,7826,4517,0,0,0,18,1,0,0,0
7889,4297,2607,0,0,0,0,0,0,0,0,0,17537,1054,9893,4080,0,0,0,1,1,0,0,0
4457,13319,2277,0,0,0,0,0,0,0,0,0,17671,243,2372,545,0,0,0,18,1,0,0,0
1586,14013,2875,0,0,0,0,0,0,0,0,0,8252,1054,5333,4080,0,0,0,18,1,0,0,0
8228,3095,2875,0,0,0,0,0,0,0,0,0,1518,94,6593,4080,0,1,0,1,1,0,0,0
2809,3633,1573,0,0,0,0,0,0,0,0,0,10564,1054,7062,805,0,1,1,12,1,0,0,0
6878,7679,38,0,0,0,0,0,0,0,0,0,17782,1054,5824,4080,0,0,0,18,1,0,0,0
1363,11937,2734,0,0,0,0,0,0,0,0,0,17633,1054,2597,4080,0,1,0,18,1,0,0,0
4607,5279,1323,0,0,0,0,0,0,0,0,0,98,849,6897,807,0,1,1,23,1,0,0,0
4759,3120,2875,0,0,0,0,0,0,0,0,0,7207,1054,11671,5253,0,0,0,12,1,0,0,0
1328,7092,2033,0,0,0,0,0,0,0,0,0,17817,1054,9893,4080,0,0,0,18,1,0,0,0
532,13389,2580,0,0,0,0,0,0,0,0,0,17811,1054,3655,4876,0,1,0,31,1,0,0,0
7889,4297,2607,0,0,0,0,0,0,0,0,0,17537,1054,9893,4080,0,0,0,1,1,0,0,0
8871,9093,1239,0,0,0,0,0,0,0,0,0,4832,435,9893,5383,0,1,1,12,1,0,0,0
7105,7832,1852,0,0,0,0,0,0,0,0,0,4145,67,7458,4080,0,1,0,13,1,0,0,0
2138,3946,106,0,0,0,0,0,0,0,0,0,5298,1054,8513,630,0,1,0,18,1,0,0,0
2121,597,1635,0,0,0,0,0,0,0,0,0,6668,1054,2584,1099,0,0,1,18,1,0,0,0
7250,14508,1412,0,0,0,0,0,0,0,0,0,11755,849,7291,5478,0,1,1,23,1,0,0,0
7717,8372,1573,0,0,0,0,0,0,0,0,0,11541,434,8450,5392,0,1,1,12,1,0,0,0
2121,596,1478,0,0,0,0,0,0,0,0,0,17562,1054,2584,1099,0,0,1,18,1,0,0,0
4457,13319,1988,0,0,0,0,0,0,0,0,0,17592,243,2372,545,0,0,0,18,1,0,0,0
2432,832,1876,0,0,0,0,0,0,0,0,0,2209,1054,9893,4080,0,0,0,18,1,0,0,0
7868,43,2875,0,0,0,0,0,0,0,0,0,17770,82,31,16,0,0,1,1,1,0,0,0
2429,2030,1381,0,0,0,0,0,0,0,0,0,17551,1054,9893,4080,1,0,0,1,1,0,0,0
2432,832,2027,0,0,0,0,0,0,0,0,0,17660,1054,9893,4080,0,0,0,18,1,0,0,0
310,1215,1487,0,0,0,0,0,0,0,0,0,17804,1326,7937,4080,0,0,0,31,1,0,0,0
2258,2460,1750,0,0,0,0,0,0,0,0,0,4266,1300,4335,5351,1,1,0,7,1,0,0,0
3438,14551,2864,0,0,0,0,0,0,0,0,0,6565,340,6763,1455,0,1,1,7,1,0,0,0
6252,14100,625,0,0,0,0,0,0,0,0,0,11037,1054,9893,4080,0,0,0,18,1,0,0,0
2138,3946,106,0,0,0,0,0,0,0,0,0,5298,1054,8513,630,0,1,0,18,1,0,0,0
5957,4166,2826,0,0,0,0,0,0,0,0,0,6690,559,5852,443,0,1,1,13,1,0,0,0
1365,9815,2826,0,0,0,0,0,0,0,0,0,6566,190,398,5972,0,1,1,7,1,0,0,0
355,13287,2560,0,0,0,0,0,0,0,0,0,3615,1054,3656,4875,0,1,0,31,1,0,0,0
8002,13601,1346,0,0,0,0,0,0,0,0,0,17807,1054,5629,4080,0,1,0,7,1,0,0,0
1142,12197,1564,0,0,0,0,0,0,0,0,0,3463,1054,9539,4080,0,0,1,31,1,0,0,0
464,13281,1584,0,0,0,0,0,0,0,0,0,2977,60,8507,1039,0,0,1,0,1,0,0,0
8987,3123,2875,0,0,0,0,0,0,0,0,0,4315,1054,6571,5008,0,0,0,12,1,0,0,0
9903,11621,2875,0,0,0,0,0,0,0,0,0,6879,434,4761,4080,0,0,1,18,1,0,0,0
2877,3643,2528,0,0,0,0,0,0,0,0,0,2433,434,7801,5710,0,1,1,12,1,0,0,0
7107,12038,2021,0,0,0,0,0,0,0,0,0,5510,1054,7826,4518,0,0,0,18,1,0,0,0
2877,8397,2528,0,0,0,0,0,0,0,0,0,9833,434,7801,5712,0,1,1,12,1,0,0,0
6994,7807,1487,0,0,0,0,0,0,0,0,0,17677,1054,5824,5950,0,0,0,18,1,0,0,0
2121,597,2518,0,0,0,0,0,0,0,0,0,17697,1054,2584,1099,0,0,1,18,1,0,0,0
8026,8660,1579,0,0,0,0,0,0,0,0,0,11538,434,6187,4258,0,1,1,12,1,0,0,0
9904,14010,2875,0,0,0,0,0,0,0,0,0,5584,1054,5327,4080,0,0,0,12,1,0,0,0
2809,3633,1573,0,0,0,0,0,0,0,0,0,10564,1054,7062,805,0,1,1,12,1,0,0,0
7025,7811,38,0,0,0,0,0,0,0,0,0,17340,1054,5824,4080,0,0,0,18,1,0,0,0
4456,12038,446,0,0,0,0,0,0,0,0,0,5498,1054,7826,4517,0,0,0,18,1,0,0,0
1363,11937,2734,0,0,0,0,0,0,0,0,0,17633,1054,2597,4080,0,1,0,18,1,0,0,0
1363,11937,2377,0,0,0,0,0,0,0,0,0,17512,1054,2596,4080,0,1,0,18,1,0,0,0
2432,832,1412,0,0,0,0,0,0,0,0,0,17695,1054,9893,4080,0,0,0,18,1,0,0,0
8002,13601,1346,0,0,0,0,0,0,0,0,0,17807,1054,5629,4080,0,1,0,7,1,0,0,0
468,8298,1756,0,0,0,0,0,0,0,0,0,2379,1054,5532,1404,0,0,0,0,1,0,0,0
3914,14407,1899,0,0,0,0,0,0,0,0,0,17831,1054,4160,4080,0,1,0,18,1,0,0,0
2258,11988,1383,0,0,0,0,0,0,0,0,0,3310,316,4442,5356,1,1,0,7,1,0,0,0
532,13389,2580,0,0,0,0,0,0,0,0,0,17811,1054,3655,4876,0,1,0,31,1,0,0,0
450,8003,2535,0,0,0,0,0,0,0,0,0,4004,1054,6323,2583,0,0,0,1,1,0,0,0
8126,10476,625,0,0,0,0,0,0,0,0,0,17792,1054,4404,4080,0,1,0,18,1,0,0,0
2432,832,2358,0,0,0,0,0,0,0,0,0,17742,1054,9893,4080,0,0,0,18,1,0,0,0
9903,11621,2875,0,0,0,0,0,0,0,0,0,6879,434,4761,4080,0,0,1,18,1,0,0,0
11123,12008,1249,0,0,0,0,0,0,0,0,0,17568,1054,9893,4080,0,0,0,18,1,0,0,0
2250,6629,1249,0,0,0,0,0,0,0,0,0,17543,1054,9893,4080,0,0,0,18,1,0,0,0
6441,1699,1335,0,0,0,0,0,0,0,0,0,6854,1054,1558,3825,0,0,0,2,1,0,0,0
5512,12502,2120,0,0,0,0,0,0,0,0,0,17624,1054,11555,677,0,0,0,18,1,0,0,0
7826,1462,1799,0,0,0,0,0,0,0,0,0,8601,1054,9893,4080,0,0,0,18,1,0,0,0
7617,569,2648,0,0,0,0,0,0,0,0,0,5869,1054,7428,4080,0,0,0,18,1,0,0,0
409,12944,1579,0,0,0,0,0,0,0,0,0,11771,66,6717,4080,0,1,1,0,1,0,0,0
3564,13317,38,0,0,0,0,0,0,0,0,0,17630,1054,5140,855,0,0,1,18,1,0,0,0
5388,3466,274,0,0,0,0,0,0,0,0,0,17780,1054,2890,1953,0,0,0,26,1,0,0,0
10525,11639,38,0,0,0,0,0,0,0,0,0,17634,1054,9893,4080,0,0,0,18,1,0,0,0
450,14467,1487,0,0,0,0,0,0,0,0,0,7818,1054,11724,4080,0,0,0,1,1,0,0,0
4455,651,1958,0,0,0,0,0,0,0,0,0,6574,1054,4628,2465,0,0,1,23,1,0,0,0
4433,5168,38,0,0,0,0,0,0,0,0,0,17639,1054,5824,5950,0,0,0,18,1,0,0,0
65,13901,1249,0,0,0,0,0,0,0,0,0,17752,79,5832,4080,1,0,0,18,1,0,0,0
2121,597,1794,0,0,0,0,0,0,0,0,0,17703,1054,2584,1099,0,0,0,18,1,0,0,0
7107,12038,2088,0,0,0,0,0,0,0,0,0,17761,1054,7826,4518,0,0,0,18,1,0,0,0
7250,14569,1412,0,0,0,0,0,0,0,0,0,9831,849,7291,5477,0,1,1,23,1,0,0,0
450,1258,1249,0,0,0,0,0,0,0,0,0,17692,28,6559,2601,0,0,0,1,1,0,0,0
3344,4386,1648,0,0,0,0,0,0,0,0,0,17728,349,8160,4080,1,0,0,1,1,0,0,0
7105,7832,1815,0,0,0,0,0,0,0,0,0,17766,67,7458,4080,0,1,0,13,1,0,0,0
5653,13370,3007,0,0,0,0,0,0,0,0,0,17730,1054,9893,4080,0,1,0,31,1,0,0,0
9450,9243,1314,0,0,0,0,0,0,0,0,0,8309,435,2925,5384,0,1,1,12,1,0,0,0
8026,8402,1579,0,0,0,0,0,0,0,0,0,5472,434,6187,3327,0,1,1,12,1,0,0,0
7017,7809,1487,0,0,0,0,0,0,0,0,0,17573,1054,10733,4080,0,0,0,23,1,0,0,0
10343,8155,2621,0,0,0,0,0,0,0,0,0,15581,1054,7710,4080,0,0,0,18,1,0,0,0
970,3955,1560,0,0,0,0,0,0,0,0,0,3146,1054,6633,3228,0,0,0,18,1,0,0,0
2121,597,1670,0,0,0,0,0,0,0,0,0,17686,1054,2584,1099,0,0,1,18,1,0,0,0
2432,832,2139,0,0,0,0,0,0,0,0,0,17715,1054,9893,4080,0,0,0,18,1,0,0,0
9459,9260,1526,0,0,0,0,0,0,0,0,0,5672,434,8479,472,0,0,1,12,1,0,0,0
7017,7809,1487,0,0,0,0,0,0,0,0,0,17573,1054,10733,4080,0,0,0,23,1,0,0,0
3777,14115,884,0,0,0,0,0,0,0,0,0,9138,526,9710,3360,1,0,1,18,1,0,0,0
7650,12502,2106,0,0,0,0,0,0,0,0,0,17631,1054,11555,677,0,0,0,18,1,0,0,0
1018,8817,625,0,0,0,0,0,0,0,0,0,17756,1054,9893,4080,0,0,0,18,1,0,0,0
1776,8395,2528,0,0,0,0,0,0,0,0,0,9968,434,8621,3332,0,1,0,12,1,0,0,0
3287,574,2921,0,0,0,0,0,0,0,0,0,6995,1054,2432,4080,0,0,0,18,1,0,0,0
1328,7092,2033,0,0,0,0,0,0,0,0,0,17817,1054,9893,4080,0,0,0,18,1,0,0,0
3364,8737,1040,0,0,0,0,0,0,0,0,0,5444,1054,8453,4080,0,1,0,23,1,0,0,0
1345,5979,1251,0,0,0,0,0,0,0,0,0,17609,212,4234,1930,0,0,1,7,1,0,0,0
1363,11937,2377,0,0,0,0,0,0,0,0,0,17512,1054,2596,4080,0,1,0,18,1,0,0,0
409,12944,1579,0,0,0,0,0,0,0,0,0,11771,66,6717,4080,0,1,1,0,1,0,0,0
3060,55,1735,0,0,0,0,0,0,0,0,0,5441,1054,2655,5757,0,1,1,18,1,0,0,0
2803,8633,1573,0,0,0,0,0,0,0,0,0,11572,434,8446,5476,0,1,1,12,1,0,0,0
4456,12038,1802,0,0,0,0,0,0,0,0,0,5506,1054,7826,4517,0,0,0,18,1,0,0,0
6692,4433,625,0,0,0,0,0,0,0,0,0,7480,1054,9893,4080,0,0,0,18,1,0,0,0
709,7574,166,0,0,0,0,0,0,0,0,0,2785,1054,7604,2443,0,0,0,18,1,0,0,0
380,6735,2535,0,0,0,0,0,0,0,0,0,17615,1054,1367,3567,0,0,0,0,1,0,0,0
2270,12998,1396,0,0,0,0,0,0,0,0,0,17575,316,9893,4080,0,0,0,7,1,0,0,0
2272,12094,1587,0,0,0,0,0,0,0,0,0,5254,316,6346,5378,1,0,0,7,1,0,0,0
3446,12698,1756,0,0,0,0,0,0,0,0,0,17599,1054,11573,4080,0,0,0,1,1,0,0,0
5405,1478,1396,0,0,0,0,0,0,0,0,0,17614,1054,9893,4080,0,0,0,18,1,0,0,0
6505,14375,625,0,0,0,0,0,0,0,0,0,14270,1054,9893,4080,0,0,0,18,1,0,0,0
1586,14013,2875,0,0,0,0,0,0,0,0,0,8252,1054,5333,4080,0,0,0,18,1,0,0,0
1345,3492,2826,0,0,0,0,0,0,0,0,0,4183,213,2629,1640,0,1,1,7,1,0,0,0
7650,12502,2100,0,0,0,0,0,0,0,0,0,9753,1054,11555,677,0,0,0,18,1,0,0,0
2432,832,2358,0,0,0,0,0,0,0,0,0,17620,1054,9893,4080,0,0,0,18,1,0,0,0
10424,11995,2286,0,0,0,0,0,0,0,0,0,17567,1300,9893,1944,0,0,0,18,1,0,0,0
7827,1467,1249,0,0,0,0,0,0,0,0,0,7489,1054,9893,4080,0,0,0,18,1,0,0,0
4457,13319,2277,0,0,0,0,0,0,0,0,0,17671,243,2372,545,0,0,0,18,1,0,0,0
7107,12038,3021,0,0,0,0,0,0,0,0,0,17706,1054,7826,4518,0,0,0,18,1,0,0,0
10592,11720,38,0,0,0,0,0,0,0,0,0,17612,1054,5824,4080,0,0,0,18,1,0,0,0
7107,12038,2296,0,0,0,0,0,0,0,0,0,3189,1054,7826,4518,0,0,0,18,1,0,0,0
2,3093,2875,0,0,0,0,0,0,0,0,0,2077,1054,6607,4080,0,1,0,12,1,0,0,0
2432,832,1412,0,0,0,0,0,0,0,0,0,17695,1054,9893,4080,0,0,0,18,1,0,0,0
4457,13319,2002,0,0,0,0,0,0,0,0,0,17548,243,2372,545,0,0,0,18,1,0,0,0
3580,5362,1956,0,0,0,0,0,0,0,0,0,357,1307,11502,6008,0,0,0,18,1,0,0,0
7881,7513,2281,0,0,0,0,0,0,0,0,0,17814,1054,10383,4080,0,0,0,1,1,0,0,0
7572,8001,2875,0,0,0,0,0,0,0,0,0,4695,1054,6142,4080,0,0,0,26,1,0,0,0
4955,11955,1249,0,0,0,0,0,0,0,0,0,17741,1054,4347,3654,0,1,0,5,1,0,0,0
2429,2030,625,0,0,0,0,0,0,0,0,0,17809,1054,9893,4080,1,0,0,1,1,0,0,0
466,10304,1249,0,0,0,0,0,0,0,0,0,5804,76,8141,5067,1,0,1,1,1,0,0,0
1250,3114,2875,0,0,0,0,0,0,0,0,0,9257,434,6574,5253,0,0,0,9,1,0,0,0
9903,11621,2875,0,0,0,0,0,0,0,0,0,6879,434,4761,4080,0,0,1,18,1,0,0,0
1960,14519,2875,0,0,0,0,0,0,0,0,0,6881,434,4755,4080,0,0,1,18,1,0,0,0
4715,5433,38,0,0,0,0,0,0,0,0,0,15264,1054,5822,4665,0,0,0,18,1,0,0,0
1776,8396,2535,0,0,0,0,0,0,0,0,0,10230,717,8622,3325,0,1,0,20,1,0,0,0
9844,9383,38,0,0,0,0,0,0,0,0,0,17621,1054,5824,5950,0,0,0,18,1,0,0,0
1843,8750,166,0,0,0,0,0,0,0,0,0,2890,1054,6256,4037,0,0,1,6,1,0,0,0
6692,4433,625,0,0,0,0,0,0,0,0,0,7480,1054,9893,4080,0,0,0,18,1,0,0,0
312,13388,2535,0,0,0,0,0,0,0,0,0,17596,1054,3655,4877,0,1,0,5,1,0,0,0
3344,4386,1648,0,0,0,0,0,0,0,0,0,17728,349,8160,4080,1,0,0,1,1,0,0,0
10686,10186,255,0,0,0,0,0,0,0,0,0,5572,1054,1529,3268,0,0,0,18,1,0,0,0
2121,597,2518,0,0,0,0,0,0,0,0,0,17697,1054,2584,1099,0,0,1,18,1,0,0,0
8987,3123,2875,0,0,0,0,0,0,0,0,0,2078,1054,6572,5008,0,1,0,12,1,0,0,0
6306,6669,3007,0,0,0,0,0,0,0,0,0,1960,651,10418,5396,0,1,1,18,1,0,0,1
2858,3647,1580,0,0,0,0,0,0,0,0,0,9834,434,4745,3326,0,1,1,12,1,0,0,0
6441,1699,1841,0,0,0,0,0,0,0,0,0,17711,1054,1558,3826,0,0,0,22,1,0,0,0
8987,3123,2875,0,0,0,0,0,0,0,0,0,4315,1054,6571,5008,0,0,0,12,1,0,0,0
1363,11937,2734,0,0,0,0,0,0,0,0,0,17633,1054,2597,4080,0,1,0,18,1,0,0,0
68,11133,431,0,0,0,0,0,0,0,0,0,6057,243,10144,4583,0,0,0,1,1,0,0,0
3256,13347,1487,0,0,0,0,0,0,0,0,0,17554,1054,9797,3258,1,0,0,18,1,0,0,0
3452,8871,1807,0,0,0,0,0,0,0,0,0,3438,1054,9893,4080,0,0,0,26,1,0,0,0
11152,3272,1772,0,0,0,0,0,0,0,0,0,5434,1300,9893,4080,0,0,1,18,1,0,0,0
68,11133,2696,0,0,0,0,0,0,0,0,0,6056,243,10144,4583,1,0,0,1,1,0,0,0
464,13281,1584,0,0,0,0,0,0,0,0,0,2977,60,8507,1039,0,0,1,0,1,0,0,0
4457,13319,2089,0,0,0,0,0,0,0,0,0,3198,243,2372,545,0,0,0,18,1,0,0,0
3059,8229,1703,0,0,0,0,0,0,0,0,0,3175,1054,6363,2741,1,0,1,18,1,0,0,0
3151,1226,2834,0,0,0,0,0,0,0,0,0,5808,1,5524,3194,0,1,1,1,1,0,0,0
4456,12038,440,0,0,0,0,0,0,0,0,0,5495,1054,7826,4516,0,0,0,18,1,0,0,0
56,11170,2834,0,0,0,0,0,0,0,0,0,4594,733,2548,5808,0,1,1,7,1,0,0,0
3631,5356,2662,0,0,0,0,0,0,0,0,0,6557,1054,7961,5104,0,0,0,31,1,0,0,0
4711,4896,82,0,0,0,0,0,0,0,0,0,17642,652,8312,4080,0,0,1,18,1,0,0,0
11142,11165,2525,0,0,0,0,0,0,0,0,0,1662,1291,5654,932,0,0,0,1,1,0,0,0
1342,3267,2865,0,0,0,0,0,0,0,0,0,8832,1054,4368,3152,0,1,1,7,1,0,0,0
9904,14010,2875,0,0,0,0,0,0,0,0,0,5584,1054,5327,4080,0,0,0,12,1,0,0,0
2257,1268,2904,0,0,0,0,0,0,0,0,0,17710,1054,5647,4080,0,0,1,7,1,0,0,0
2432,832,1412,0,0,0,0,0,0,0,0,0,17695,1054,9893,4080,0,0,0,18,1,0,0,0
4442,7969,2985,0,0,0,0,0,0,0,0,0,17812,1054,9893,4080,0,0,0,18,1,0,0,0
6758,12059,2732,0,0,0,0,0,0,0,0,0,6559,1054,9893,5023,0,0,0,31,1,0,0,0
2432,832,1615,0,0,0,0,0,0,0,0,0,2266,1054,9893,4080,0,0,0,18,1,0,0,0
6342,1383,2850,0,0,0,0,0,0,0,0,0,4599,802,2348,445,0,1,1,7,1,0,0,0
2307,10923,2270,0,0,0,0,0,0,0,0,0,11766,1054,8445,5400,0,1,1,5,1,0,0,0
7868,43,2875,0,0,0,0,0,0,0,0,0,17770,82,31,16,0,0,1,1,1,0,0,0
1365,8741,3007,0,0,0,0,0,0,0,0,0,6568,212,5135,2123,0,1,1,7,1,0,0,0
1645,2799,1579,0,0,0,0,0,0,0,0,0,9841,253,2354,3328,0,1,1,18,1,0,0,0
2258,11988,2734,0,0,0,0,0,0,0,0,0,17813,316,4442,5356,1,1,0,7,1,0,0,0
8987,3123,2875,0,0,0,0,0,0,0,0,0,2078,1054,6572,5008,0,1,0,12,1,0,0,0
7024,7810,1487,0,0,0,0,0,0,0,0,0,11710,1054,5824,4080,0,0,0,18,1,0,0,0
6255,1386,1249,0,0,0,0,0,0,0,0,0,6925,1054,10969,2620,1,1,1,18,1,0,0,0
10994,13375,1954,0,0,0,0,0,0,0,0,0,4589,1054,10356,4080,1,1,0,18,1,0,0,0
