job_title,job_description,location,city,state,zip_code,apply_url,company_name,companydescription,uniq_id,crawl_timestamp,job_board,job_id,department,requirements,benefits,telecommuting,has_company_logo,has_questions,function,job_type,Full Time,I.T,fraudulent
5607,1,42,0,0,0,0,0,0,0,0,0,17801,1054,9271,4080,1,0,0,1,0,0,0,1
13095,1,2325,0,0,0,0,0,0,0,0,0,8706,1054,4444,4080,1,0,0,1,0,0,0,1
12558,1,2108,0,0,0,0,0,0,0,0,0,5529,1054,5610,4080,0,0,0,1,0,0,0,1
832,18,2004,0,0,0,0,0,0,0,0,0,17767,1054,9893,4080,0,0,0,18,0,0,0,1
11988,7,1383,0,0,0,0,0,0,0,0,0,3310,316,4442,5356,1,1,0,7,0,0,0,1
11956,5,1487,0,0,0,0,0,0,0,0,0,17729,960,11067,4080,0,1,1,5,0,0,0,1
13389,31,2578,0,0,0,0,0,0,0,0,0,17739,1054,3655,177,0,1,0,31,0,0,0,1
3377,8,1697,0,0,0,0,0,0,0,0,0,15199,1054,2429,973,0,0,0,8,0,0,0,1
9113,12,1573,0,0,0,0,0,0,0,0,0,10482,435,8449,1170,0,1,1,12,0,0,0,1
597,18,1633,0,0,0,0,0,0,0,0,0,17539,1054,2584,1099,0,0,1,18,0,0,0,1
7092,18,2033,0,0,0,0,0,0,0,0,0,17817,1054,9893,4080,0,0,0,18,0,0,0,1
13371,31,2687,0,0,0,0,0,0,0,0,0,5362,1054,9893,4080,0,1,1,31,0,0,0,1
7384,12,625,0,0,0,0,0,0,0,0,0,17667,1054,9098,2063,0,0,1,12,0,0,0,1
13319,18,2828,0,0,0,0,0,0,0,0,0,5519,243,2372,545,0,0,0,18,0,0,0,1
3116,12,2875,0,0,0,0,0,0,0,0,0,12815,1054,6606,4080,0,1,0,12,0,0,0,1
13399,1,38,0,0,0,0,0,0,0,0,0,5783,1054,11873,3587,0,0,1,1,0,0,0,1
8396,20,2535,0,0,0,0,0,0,0,0,0,10230,717,8622,3325,0,1,0,20,0,0,0,1
14008,12,2875,0,0,0,0,0,0,0,0,0,5697,436,9893,4080,0,0,0,12,0,0,0,1
13388,5,2535,0,0,0,0,0,0,0,0,0,17596,1054,3655,4877,0,1,0,5,0,0,0,1
597,18,1892,0,0,0,0,0,0,0,0,0,17637,1054,2584,1099,0,0,1,18,0,0,0,1
13270,7,2826,0,0,0,0,0,0,0,0,0,7147,194,11756,3544,0,1,1,7,0,0,0,1
6586,1,2775,0,0,0,0,0,0,0,0,0,17577,1054,8511,1095,0,0,0,1,0,0,0,1
3270,18,2823,0,0,0,0,0,0,0,0,0,5432,320,4215,3013,0,0,0,18,0,0,0,1
8229,18,1703,0,0,0,0,0,0,0,0,0,3175,1054,6363,2741,1,0,1,18,0,0,0,1
12038,18,1802,0,0,0,0,0,0,0,0,0,5506,1054,7826,4517,0,0,0,18,0,0,0,1
3122,12,2875,0,0,0,0,0,0,0,0,0,1822,1054,6612,5251,0,1,0,12,0,0,0,1
6408,31,2239,0,0,0,0,0,0,0,0,0,17654,1054,9333,4080,0,0,0,31,0,0,0,1
11170,7,2834,0,0,0,0,0,0,0,0,0,4594,733,2548,5808,0,1,1,7,0,0,0,1
1456,18,2454,0,0,0,0,0,0,0,0,0,17732,1054,9893,4080,0,0,0,18,0,0,0,1
3094,12,2875,0,0,0,0,0,0,0,0,0,1935,1054,6587,4080,0,1,0,12,0,0,0,1
4297,1,2607,0,0,0,0,0,0,0,0,0,17537,1054,9893,4080,0,0,0,1,0,0,0,1
505,31,2094,0,0,0,0,0,0,0,0,0,11628,1073,4767,348,0,1,0,31,0,0,0,1
2460,7,1750,0,0,0,0,0,0,0,0,0,4266,1300,4335,5351,1,1,0,7,0,0,0,1
8252,1,1678,0,0,0,0,0,0,0,0,0,3807,1054,5017,1404,0,1,0,1,0,0,0,1
9260,12,1526,0,0,0,0,0,0,0,0,0,5672,434,8479,472,0,0,1,12,0,0,0,1
858,26,1880,0,0,0,0,0,0,0,0,0,4967,1054,7586,1970,1,1,1,26,0,0,0,1
9243,12,1314,0,0,0,0,0,0,0,0,0,8309,435,2925,5384,0,1,1,12,0,0,0,1
14009,20,2875,0,0,0,0,0,0,0,0,0,5698,268,9893,4080,0,0,0,20,0,0,0,1
9066,18,1579,0,0,0,0,0,0,0,0,0,11550,651,6848,4080,0,1,1,18,0,0,1,1
13319,18,2796,0,0,0,0,0,0,0,0,0,5516,243,2372,545,0,0,0,18,0,0,0,1
2671,7,2304,0,0,0,0,0,0,0,0,0,4749,212,4346,2123,0,1,1,7,0,0,0,1
3376,8,1697,0,0,0,0,0,0,0,0,0,17769,1054,5516,999,0,1,0,8,0,0,0,1
836,18,2304,0,0,0,0,0,0,0,0,0,17689,80,30,71,0,1,1,18,0,0,0,1
8787,18,625,0,0,0,0,0,0,0,0,0,9098,1054,73,4080,0,1,0,18,0,0,0,1
7832,13,2092,0,0,0,0,0,0,0,0,0,8647,67,7458,4080,0,1,0,13,0,0,0,1
2595,18,1995,0,0,0,0,0,0,0,0,0,9117,668,10416,5397,0,1,1,18,0,0,0,1
518,18,1807,0,0,0,0,0,0,0,0,0,17585,316,2747,19,0,0,1,18,0,0,0,1
11133,1,2276,0,0,0,0,0,0,0,0,0,17525,243,10144,4583,0,0,0,1,0,0,0,1
12502,18,2102,0,0,0,0,0,0,0,0,0,9748,1054,11555,677,0,0,0,18,0,0,0,1
3113,23,2875,0,0,0,0,0,0,0,0,0,6301,1054,6575,5253,0,0,0,23,0,0,0,1
1476,18,2936,0,0,0,0,0,0,0,0,0,8595,1054,9893,4080,0,0,0,18,0,0,0,1
832,18,1876,0,0,0,0,0,0,0,0,0,2209,1054,9893,4080,0,0,0,18,0,0,0,1
8406,18,2210,0,0,0,0,0,0,0,0,0,17533,1054,6939,4080,0,0,0,18,0,0,0,1
2799,18,1579,0,0,0,0,0,0,0,0,0,9841,253,2354,3328,0,1,1,18,0,0,0,1
597,18,2461,0,0,0,0,0,0,0,0,0,17708,1054,2584,1099,0,0,1,18,0,0,0,1
5810,1,2168,0,0,0,0,0,0,0,0,0,17704,1054,9893,4080,0,0,0,1,0,0,0,1
13319,18,1343,0,0,0,0,0,0,0,0,0,3194,243,2372,545,0,0,0,18,0,0,0,1
11718,18,1487,0,0,0,0,0,0,0,0,0,17815,1054,10736,4665,0,0,0,18,0,0,0,1
573,18,1686,0,0,0,0,0,0,0,0,0,17707,1054,2440,4080,0,0,0,18,0,0,0,1
10653,14,2982,0,0,0,0,0,0,0,0,0,8689,56,51,5966,0,0,0,14,0,0,0,1
1385,7,2594,0,0,0,0,0,0,0,0,0,17745,1054,8707,2707,0,0,0,7,0,0,0,1
9519,1,1478,0,0,0,0,0,0,0,0,0,4910,1054,4377,1861,0,0,0,1,0,0,0,1
11192,13,174,0,0,0,0,0,0,0,0,0,4939,1054,7462,1942,0,0,0,13,0,0,0,1
832,18,1618,0,0,0,0,0,0,0,0,0,17664,1054,9893,4080,0,0,0,18,0,0,0,1
12502,18,2100,0,0,0,0,0,0,0,0,0,9753,1054,11555,677,0,0,0,18,0,0,0,1
8677,12,911,0,0,0,0,0,0,0,0,0,2396,651,7336,5389,0,1,1,12,0,0,1,1
2799,18,1579,0,0,0,0,0,0,0,0,0,9841,253,2354,3328,0,1,1,18,0,0,0,1
832,18,1876,0,0,0,0,0,0,0,0,0,2209,1054,9893,4080,0,0,0,18,0,0,0,1
11718,18,1487,0,0,0,0,0,0,0,0,0,17815,1054,10736,4665,0,0,0,18,0,0,0,1
10922,18,1728,0,0,0,0,0,0,0,0,0,4650,1054,2657,4164,0,1,0,18,0,0,0,1
1699,22,1672,0,0,0,0,0,0,0,0,0,17753,1054,1558,3826,0,0,0,22,0,0,0,1
9066,18,1579,0,0,0,0,0,0,0,0,0,11587,651,6848,4080,0,1,1,18,0,0,1,1
12197,31,1564,0,0,0,0,0,0,0,0,0,3463,1054,9539,4080,0,0,1,31,0,0,0,1
1983,1,2410,0,0,0,0,0,0,0,0,0,1138,1054,9893,4080,0,0,0,1,0,0,0,1
9654,17,2875,0,0,0,0,0,0,0,0,0,6992,613,6145,4080,0,0,0,17,0,0,0,1
11150,18,2736,0,0,0,0,0,0,0,0,0,2616,1054,4766,4040,0,0,0,18,0,0,0,1
1481,18,1972,0,0,0,0,0,0,0,0,0,7473,1054,9893,4080,0,0,0,18,0,0,0,1
9388,31,625,0,0,0,0,0,0,0,0,0,8327,1054,5042,6118,0,0,0,31,0,0,0,1
12038,18,440,0,0,0,0,0,0,0,0,0,17547,1054,7826,4517,0,0,0,18,0,0,0,1
1475,18,1249,0,0,0,0,0,0,0,0,0,7749,1054,9893,4080,0,0,0,18,0,0,0,1
13388,31,2496,0,0,0,0,0,0,0,0,0,5750,1054,3655,4876,0,1,0,31,0,0,0,1
11637,18,38,0,0,0,0,0,0,0,0,0,15149,1054,5822,4665,0,0,0,18,0,0,0,1
2760,17,2875,0,0,0,0,0,0,0,0,0,6237,1054,2366,4080,0,0,0,17,0,0,0,1
13319,18,1869,0,0,0,0,0,0,0,0,0,17795,243,2372,545,0,0,0,18,0,0,0,1
564,18,1854,0,0,0,0,0,0,0,0,0,7002,1054,2435,4080,0,0,0,18,0,0,0,1
3634,12,1564,0,0,0,0,0,0,0,0,0,11515,435,10564,5398,0,1,1,12,0,0,0,1
14014,1,625,0,0,0,0,0,0,0,0,0,14096,1054,9893,4080,0,0,0,1,0,0,0,1
1468,18,1672,0,0,0,0,0,0,0,0,0,17712,1054,9893,4080,0,0,0,18,0,0,0,1
13388,31,2499,0,0,0,0,0,0,0,0,0,17659,1054,3655,4876,0,1,0,31,0,0,0,1
2461,31,1650,0,0,0,0,0,0,0,0,0,7944,1054,4336,5358,1,1,0,31,0,0,0,1
9094,12,1573,0,0,0,0,0,0,0,0,0,573,434,8452,5480,0,1,1,12,0,0,0,1
4386,1,1648,0,0,0,0,0,0,0,0,0,17728,349,8160,4080,1,0,0,1,0,0,0,1
8156,18,2264,0,0,0,0,0,0,0,0,0,17662,1054,2859,4080,0,0,0,18,0,0,0,1
5979,7,1251,0,0,0,0,0,0,0,0,0,17609,212,4234,1930,0,0,1,7,0,0,0,1
7274,7,2826,0,0,0,0,0,0,0,0,0,6528,193,11691,274,0,1,1,7,0,0,0,1
7811,18,38,0,0,0,0,0,0,0,0,0,17340,1054,5824,4080,0,0,0,18,0,0,0,1
9685,23,1248,0,0,0,0,0,0,0,0,0,173,921,4651,6020,0,1,1,23,0,0,0,1
8706,18,1579,0,0,0,0,0,0,0,0,0,14221,651,8596,4080,0,1,1,18,0,0,1,1
11937,18,2428,0,0,0,0,0,0,0,0,0,17603,1054,2595,4080,0,1,0,18,0,0,0,1
4431,18,2454,0,0,0,0,0,0,0,0,0,17550,1054,9893,4080,0,0,0,18,0,0,0,1
11110,18,625,0,0,0,0,0,0,0,0,0,1878,1054,9893,4080,0,0,0,18,0,0,0,1
1258,1,1249,0,0,0,0,0,0,0,0,0,17692,28,6559,2601,0,0,0,1,0,0,0,1
7207,21,2875,0,0,0,0,0,0,0,0,0,7570,1054,11627,5970,0,1,1,21,0,0,0,1
12502,18,2106,0,0,0,0,0,0,0,0,0,17631,1054,11555,677,0,0,0,18,0,0,0,1
7679,18,38,0,0,0,0,0,0,0,0,0,17782,1054,5824,4080,0,0,0,18,0,0,0,1
3113,23,2875,0,0,0,0,0,0,0,0,0,6301,1054,6575,5253,0,0,0,23,0,0,0,1
12502,18,2100,0,0,0,0,0,0,0,0,0,9753,1054,11555,677,0,0,0,18,0,0,0,1
1467,18,1249,0,0,0,0,0,0,0,0,0,7489,1054,9893,4080,0,0,0,18,0,0,0,1
4130,18,166,0,0,0,0,0,0,0,0,0,2939,1054,51,4080,1,1,0,18,0,0,0,1
13095,1,2325,0,0,0,0,0,0,0,0,0,8706,1054,4444,4080,1,0,0,1,0,0,0,1
597,18,2518,0,0,0,0,0,0,0,0,0,17697,1054,2584,1099,0,0,1,18,0,0,0,1
13095,1,2779,0,0,0,0,0,0,0,0,0,7654,1054,4444,4080,1,0,0,1,0,0,0,1
8798,18,1962,0,0,0,0,0,0,0,0,0,17653,938,9621,4459,0,1,1,18,0,0,0,1
6471,0,1249,0,0,0,0,0,0,0,0,0,17643,1283,5631,73,1,1,1,0,0,0,0,1
13388,5,2575,0,0,0,0,0,0,0,0,0,3608,1054,3655,4877,0,1,0,5,0,0,0,1
625,1,1487,0,0,0,0,0,0,0,0,0,17747,80,3518,1945,0,0,0,1,0,0,0,1
3102,12,2875,0,0,0,0,0,0,0,0,0,4350,434,6579,5183,0,0,0,12,0,0,0,1
14494,18,2833,0,0,0,0,0,0,0,0,0,4578,507,11544,337,0,1,1,18,0,0,0,1
11133,1,2276,0,0,0,0,0,0,0,0,0,17525,243,10144,4583,0,0,0,1,0,0,0,1
12038,18,295,0,0,0,0,0,0,0,0,0,3179,1054,7826,4517,0,0,0,18,0,0,0,1
56,18,134,0,0,0,0,0,0,0,0,0,17726,1054,10794,1995,1,0,1,18,0,0,0,1
6407,31,1392,0,0,0,0,0,0,0,0,0,17647,1054,7960,5101,0,0,0,31,0,0,0,1
12094,7,1587,0,0,0,0,0,0,0,0,0,5254,316,6346,5378,1,0,0,7,0,0,0,1
2893,1,2469,0,0,0,0,0,0,0,0,0,4070,80,11842,931,0,0,0,1,0,0,0,1
13319,18,2287,0,0,0,0,0,0,0,0,0,5523,243,2372,545,0,0,0,18,0,0,0,1
7104,18,1249,0,0,0,0,0,0,0,0,0,16552,1054,9893,4080,0,0,0,18,0,0,0,1
3101,12,2875,0,0,0,0,0,0,0,0,0,10662,1054,6608,4080,0,1,0,12,0,0,0,1
14390,18,1632,0,0,0,0,0,0,0,0,0,17789,1054,9893,6022,0,0,1,18,0,0,0,1
13319,18,2287,0,0,0,0,0,0,0,0,0,17591,243,2372,545,0,0,0,18,0,0,0,1
3940,7,1892,0,0,0,0,0,0,0,0,0,17665,1054,6516,1404,0,0,0,7,0,0,0,1
12036,23,1412,0,0,0,0,0,0,0,0,0,11760,849,6786,127,0,1,1,23,0,0,0,1
4899,18,1175,0,0,0,0,0,0,0,0,0,5573,652,8307,4080,0,0,1,18,0,0,0,1
1385,7,2594,0,0,0,0,0,0,0,0,0,17745,1054,8707,2707,0,0,0,7,0,0,0,1
505,31,2094,0,0,0,0,0,0,0,0,0,11628,1073,4767,348,0,1,0,31,0,0,0,1
832,18,2358,0,0,0,0,0,0,0,0,0,17531,1054,9893,4080,0,0,0,18,0,0,0,1
4432,18,2904,0,0,0,0,0,0,0,0,0,8591,1054,9893,4080,0,0,0,18,0,0,0,1
7291,18,21,0,0,0,0,0,0,0,0,0,17600,1054,9163,5992,0,0,1,18,0,0,0,1
7720,4,2826,0,0,0,0,0,0,0,0,0,7177,476,11767,20,0,1,1,4,0,0,0,1
12038,18,1987,0,0,0,0,0,0,0,0,0,3185,1054,7826,4518,0,0,0,18,0,0,0,1
14013,18,2875,0,0,0,0,0,0,0,0,0,8252,1054,5333,4080,0,0,0,18,0,0,0,1
13323,18,2978,0,0,0,0,0,0,0,0,0,6549,1054,9893,4080,0,0,0,18,0,0,0,1
14390,18,1632,0,0,0,0,0,0,0,0,0,17789,1054,9893,6022,0,0,1,18,0,0,0,1
4343,7,2535,0,0,0,0,0,0,0,0,0,12311,1054,253,5926,0,1,1,7,0,0,0,1
597,18,1794,0,0,0,0,0,0,0,0,0,17703,1054,2584,1099,0,0,0,18,0,0,0,1
1258,1,1249,0,0,0,0,0,0,0,0,0,17692,28,6559,2601,0,0,0,1,0,0,0,1
9108,12,1579,0,0,0,0,0,0,0,0,0,6773,434,6858,4080,0,1,1,12,0,0,0,1
572,18,3022,0,0,0,0,0,0,0,0,0,17702,1054,2443,4080,0,0,0,18,0,0,0,1
3378,14,1697,0,0,0,0,0,0,0,0,0,17760,1054,295,1133,0,0,0,14,0,0,0,1
573,18,1686,0,0,0,0,0,0,0,0,0,17707,1054,2440,4080,0,0,0,18,0,0,0,1
9243,12,1314,0,0,0,0,0,0,0,0,0,11582,435,2925,5385,0,1,1,12,0,0,0,1
8396,20,2535,0,0,0,0,0,0,0,0,0,10230,717,8622,3325,0,1,0,20,0,0,0,1
12502,18,2112,0,0,0,0,0,0,0,0,0,9751,1054,11555,677,0,0,0,18,0,0,0,1
12094,7,1587,0,0,0,0,0,0,0,0,0,5254,316,6346,5378,1,0,0,7,0,0,0,1
2030,1,1381,0,0,0,0,0,0,0,0,0,17551,1054,9893,4080,1,0,0,1,0,0,0,1
2461,31,1650,0,0,0,0,0,0,0,0,0,7944,1054,4336,5358,1,1,0,31,0,0,0,1
1209,7,2826,0,0,0,0,0,0,0,0,0,845,1039,345,343,0,1,1,7,0,0,0,1
13095,1,2013,0,0,0,0,0,0,0,0,0,17558,1054,4444,4080,1,0,0,1,0,0,0,1
561,7,2875,0,0,0,0,0,0,0,0,0,17656,1054,5629,4248,0,1,0,7,0,0,0,1
7573,0,38,0,0,0,0,0,0,0,0,0,17683,1054,7604,2729,0,0,0,0,0,0,0,1
3477,18,2611,0,0,0,0,0,0,0,0,0,3627,1054,6666,5354,0,1,0,18,0,0,0,1
1373,18,625,0,0,0,0,0,0,0,0,0,17822,1054,9893,4080,0,0,0,18,0,0,0,1
5759,12,2875,0,0,0,0,0,0,0,0,0,17604,1054,3113,4080,0,0,0,12,0,0,0,1
612,27,2667,0,0,0,0,0,0,0,0,0,4593,1054,10742,1456,0,1,1,27,0,0,0,1
10658,7,1899,0,0,0,0,0,0,0,0,0,17693,1054,5704,6007,0,0,0,7,0,0,0,1
3122,12,2875,0,0,0,0,0,0,0,0,0,4349,434,6611,5184,0,0,0,12,0,0,0,1
597,18,1635,0,0,0,0,0,0,0,0,0,6668,1054,2584,1099,0,0,1,18,0,0,0,1
7720,4,2826,0,0,0,0,0,0,0,0,0,7177,476,11767,20,0,1,1,4,0,0,0,1
1454,18,1396,0,0,0,0,0,0,0,0,0,1287,1054,9893,4080,0,0,0,18,0,0,0,1
9381,15,85,0,0,0,0,0,0,0,0,0,17619,565,2493,3874,0,0,1,15,0,0,0,1
832,18,1336,0,0,0,0,0,0,0,0,0,1407,1054,9893,4080,0,0,0,18,0,0,0,1
2618,18,38,0,0,0,0,0,0,0,0,0,17569,1054,10738,4198,0,0,0,18,0,0,0,1
3492,7,2850,0,0,0,0,0,0,0,0,0,7148,213,7852,3824,0,1,1,7,0,0,0,1
6735,0,2535,0,0,0,0,0,0,0,0,0,17615,1054,1367,3567,0,0,0,0,0,0,0,1
11638,18,1487,0,0,0,0,0,0,0,0,0,17563,1054,5824,3639,0,0,0,18,0,0,0,1
3116,12,2875,0,0,0,0,0,0,0,0,0,4352,1054,6580,4080,0,0,0,12,0,0,0,1
3643,12,2528,0,0,0,0,0,0,0,0,0,2433,434,7801,5710,0,1,1,12,0,0,0,1
7106,18,38,0,0,0,0,0,0,0,0,0,17610,1054,5824,4080,0,0,0,18,0,0,0,1
564,18,1854,0,0,0,0,0,0,0,0,0,7002,1054,2435,4080,0,0,0,18,0,0,0,1
6861,7,2826,0,0,0,0,0,0,0,0,0,6505,1037,4352,2124,0,1,1,7,0,0,0,1
7809,23,1487,0,0,0,0,0,0,0,0,0,17573,1054,10733,4080,0,0,0,23,0,0,0,1
597,18,2759,0,0,0,0,0,0,0,0,0,6695,1054,2584,1099,0,0,1,18,0,0,0,1
11645,23,1413,0,0,0,0,0,0,0,0,0,11756,850,7947,1635,0,1,1,23,0,0,0,1
597,18,2518,0,0,0,0,0,0,0,0,0,17697,1054,2584,1099,0,0,1,18,0,0,0,1
14450,18,2312,0,0,0,0,0,0,0,0,0,16859,1296,6302,4080,0,1,0,18,0,0,0,1
1280,18,2305,0,0,0,0,0,0,0,0,0,17682,1054,7628,5902,1,0,0,18,0,0,0,1
11956,5,1487,0,0,0,0,0,0,0,0,0,17729,960,11067,4080,0,1,1,5,0,0,0,1
14375,18,625,0,0,0,0,0,0,0,0,0,14270,1054,9893,4080,0,0,0,18,0,0,0,1
7566,18,1564,0,0,0,0,0,0,0,0,0,9115,651,10417,4080,0,1,1,18,0,0,1,1
4300,1,2734,0,0,0,0,0,0,0,0,0,4565,80,1042,2600,0,0,0,1,0,0,0,1
6372,7,2850,0,0,0,0,0,0,0,0,0,7183,191,4234,2529,0,1,1,7,0,0,0,1
11988,7,2875,0,0,0,0,0,0,0,0,0,17734,316,4442,5356,1,1,0,7,0,0,0,1
13095,1,2010,0,0,0,0,0,0,0,0,0,7656,1054,4444,4080,1,0,0,1,0,0,0,1
2460,7,1750,0,0,0,0,0,0,0,0,0,4266,1300,4335,5351,1,1,0,7,0,0,0,1
14010,12,2875,0,0,0,0,0,0,0,0,0,5584,1054,5327,4080,0,0,0,12,0,0,0,1
1458,18,1249,0,0,0,0,0,0,0,0,0,17607,1054,9893,4080,0,0,0,18,0,0,0,1
13389,31,625,0,0,0,0,0,0,0,0,0,5759,1054,3655,177,0,1,0,31,0,0,0,1
4432,18,2904,0,0,0,0,0,0,0,0,0,8591,1054,9893,4080,0,0,0,18,0,0,0,1
8106,18,2956,0,0,0,0,0,0,0,0,0,1420,626,9893,4080,0,0,0,18,0,0,0,1
13287,31,2560,0,0,0,0,0,0,0,0,0,3615,1054,3656,4875,0,1,0,31,0,0,0,1
11645,23,1413,0,0,0,0,0,0,0,0,0,11756,850,7947,1635,0,1,1,23,0,0,0,1
14008,12,2875,0,0,0,0,0,0,0,0,0,5697,436,9893,4080,0,0,0,12,0,0,0,1
7810,18,1487,0,0,0,0,0,0,0,0,0,11710,1054,5824,4080,0,0,0,18,0,0,0,1
13319,18,2002,0,0,0,0,0,0,0,0,0,17548,243,2372,545,0,0,0,18,0,0,0,1
7132,22,1487,0,0,0,0,0,0,0,0,0,17143,1054,5876,2229,0,0,0,22,0,0,0,1
13319,18,2002,0,0,0,0,0,0,0,0,0,17548,243,2372,545,0,0,0,18,0,0,0,1
12945,1,2304,0,0,0,0,0,0,0,0,0,2652,80,72,2650,1,1,0,1,0,0,0,1
8720,12,2824,0,0,0,0,0,0,0,0,0,8836,734,5312,1349,0,1,1,12,0,0,0,1
7832,13,1815,0,0,0,0,0,0,0,0,0,17766,67,7458,4080,0,1,0,13,0,0,0,1
8229,18,1703,0,0,0,0,0,0,0,0,0,3175,1054,6363,2741,1,0,1,18,0,0,0,1
7566,18,1564,0,0,0,0,0,0,0,0,0,11548,651,10417,4080,0,1,1,18,0,0,1,1
7262,10,2611,0,0,0,0,0,0,0,0,0,6172,1054,11613,4629,0,1,1,10,0,0,0,1
553,18,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,0,0,0,1
1477,18,2595,0,0,0,0,0,0,0,0,0,7492,1054,9893,4080,0,0,0,18,0,0,0,1
14568,23,1412,0,0,0,0,0,0,0,0,0,8488,1054,7950,1631,0,1,1,23,0,0,0,1
14527,12,1573,0,0,0,0,0,0,0,0,0,5073,442,7168,4061,0,0,1,12,0,0,0,1
13388,31,2496,0,0,0,0,0,0,0,0,0,5750,1054,3655,4876,0,1,0,31,0,0,0,1
12058,31,2099,0,0,0,0,0,0,0,0,0,17762,1054,9362,5023,0,0,0,31,0,0,0,1
7969,18,2985,0,0,0,0,0,0,0,0,0,17812,1054,9893,4080,0,0,0,18,0,0,0,1
575,18,2785,0,0,0,0,0,0,0,0,0,6145,1054,7334,4080,0,0,0,18,0,0,0,1
12038,18,295,0,0,0,0,0,0,0,0,0,3179,1054,7826,4517,0,0,0,18,0,0,0,1
7628,23,2875,0,0,0,0,0,0,0,0,0,8027,745,4707,4080,0,0,0,23,0,0,0,1
4297,1,2607,0,0,0,0,0,0,0,0,0,17537,1054,9893,4080,0,0,0,1,0,0,0,1
12998,7,1396,0,0,0,0,0,0,0,0,0,17575,316,9893,4080,0,0,0,7,0,0,0,1
553,18,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,0,0,0,1
7262,10,2611,0,0,0,0,0,0,0,0,0,6172,1054,11613,4629,0,1,1,10,0,0,0,1
2967,0,1485,0,0,0,0,0,0,0,0,0,15928,1054,9893,974,0,0,0,0,0,0,0,1
6863,20,506,0,0,0,0,0,0,0,0,0,1494,1054,109,2219,0,1,0,20,0,0,0,1
10476,18,1032,0,0,0,0,0,0,0,0,0,9103,1054,4404,4080,0,1,0,18,0,0,0,1
5056,18,1807,0,0,0,0,0,0,0,0,0,17540,613,112,5903,0,0,0,18,0,0,0,1
714,1,2092,0,0,0,0,0,0,0,0,0,17536,1054,9893,4080,0,0,0,1,0,0,0,1
12038,18,2088,0,0,0,0,0,0,0,0,0,17761,1054,7826,4518,0,0,0,18,0,0,0,1
1259,1,2826,0,0,0,0,0,0,0,0,0,1170,1054,9893,4080,0,0,0,1,0,0,0,1
11338,12,2165,0,0,0,0,0,0,0,0,0,5442,293,6005,1134,0,1,1,12,0,0,0,1
14486,1,2094,0,0,0,0,0,0,0,0,0,17783,1291,287,1666,0,0,0,1,0,0,0,1
9113,12,1573,0,0,0,0,0,0,0,0,0,10482,435,8449,1170,0,1,1,12,0,0,0,1
597,18,2872,0,0,0,0,0,0,0,0,0,6693,1054,2584,1099,0,0,1,18,0,0,0,1
8106,18,2956,0,0,0,0,0,0,0,0,0,1420,626,9893,4080,0,0,0,18,0,0,0,1
7244,31,1513,0,0,0,0,0,0,0,0,0,17535,1054,7960,5103,0,0,0,31,0,0,0,1
6280,1,2535,0,0,0,0,0,0,0,0,0,17781,1054,3772,781,0,0,0,1,0,0,0,1
10658,7,1899,0,0,0,0,0,0,0,0,0,17693,1054,5704,6007,0,0,0,7,0,0,0,1
5437,1,2114,0,0,0,0,0,0,0,0,0,17580,1054,4167,4736,0,0,0,1,0,0,0,1
42,18,1972,0,0,0,0,0,0,0,0,0,17749,80,11609,70,0,1,1,18,0,0,0,1
13388,31,2496,0,0,0,0,0,0,0,0,0,5750,1054,3655,4876,0,1,0,31,0,0,0,1
10653,14,2982,0,0,0,0,0,0,0,0,0,8689,56,51,5966,0,0,0,14,0,0,0,1
13370,31,3007,0,0,0,0,0,0,0,0,0,17730,1054,9893,4080,0,1,0,31,0,0,0,1
7809,23,1487,0,0,0,0,0,0,0,0,0,17573,1054,10733,4080,0,0,0,23,0,0,0,1
8229,18,1703,0,0,0,0,0,0,0,0,0,3175,1054,6363,2741,1,0,1,18,0,0,0,1
7810,18,1487,0,0,0,0,0,0,0,0,0,11710,1054,5824,4080,0,0,0,18,0,0,0,1
5168,18,38,0,0,0,0,0,0,0,0,0,17639,1054,5824,5950,0,0,0,18,0,0,0,1
3114,9,2875,0,0,0,0,0,0,0,0,0,9257,434,6574,5253,0,0,0,9,0,0,0,1
597,18,2040,0,0,0,0,0,0,0,0,0,6687,1054,2584,1099,0,0,1,18,0,0,0,1
14493,12,1249,0,0,0,0,0,0,0,0,0,17676,434,10564,5399,0,1,1,12,0,0,0,1
8750,6,166,0,0,0,0,0,0,0,0,0,2890,1054,6256,4037,0,0,1,6,0,0,0,1
3095,1,2875,0,0,0,0,0,0,0,0,0,1518,94,6593,4080,0,1,0,1,0,0,0,1
10103,18,1960,0,0,0,0,0,0,0,0,0,17622,349,8644,975,1,0,1,18,0,0,0,1
3377,8,1697,0,0,0,0,0,0,0,0,0,15199,1054,2429,973,0,0,0,8,0,0,0,1
7812,18,38,0,0,0,0,0,0,0,0,0,17731,1054,5822,4665,0,0,0,18,0,0,0,1
7680,18,38,0,0,0,0,0,0,0,0,0,13102,1054,9893,4080,0,0,0,18,0,0,0,1
5854,1,2094,0,0,0,0,0,0,0,0,0,17819,1054,9893,4080,0,0,0,1,0,0,0,1
2595,18,1995,0,0,0,0,0,0,0,0,0,9117,668,10416,5397,0,1,1,18,0,0,0,1
13388,31,2546,0,0,0,0,0,0,0,0,0,17797,1054,3655,4876,0,1,0,31,0,0,0,1
